number,account,priority,sys_created_on,state,short_description,description,sys_updated_on,assignment_group,assigned_to,product,resolved_at,sys_mod_count,u_problem,SLA_task,SLA_Business_Time_seconds,SLA_Duration_seconds,SLA_Business_Time,SLA_Duration,trend,trend_auto
CS1798826,South Tees Hospitals NHS Foundation Trust,3 - Medium,16/06/2026 11:27:54,Closed,Restart required,"Hello
Please could live Symphony DAD be restarted, as a new special case indicator has been added?
Thanks
Paul",16/06/2026 13:48:07,Acute Care Symphony Support Level 1,Shazad Ishaque,Symphony - DAD,16/06/2026 12:37:54,8,,,,,,,Other,DAD / HL7 / interface messaging
CS1799105,Aneurin Bevan University Healthboard,3 - Medium,16/06/2026 14:50:53,Closed,Error After Installing RISP Client,"Hi,

Our IT team installed a RISP client on several PCs in ED at GUH on 12/06/2026. After the install on these PC's Symphony logged its self out and when users attempted to log back in they got the following error message:

DATETIME: 12-Jun-2026 15:37:52|| DESCRIPTION: Component 'vbalIml6.ocx' or one of its dependencies not correctly registered: a file is missing or invalid|| SOURCE: FWProcMenu2|| COMPONENT: FWProcMenu2|| ERRORNO: 339|| PROCEDURE: MenuStrip LoadStripProperties Method|| CODEBLOCK: Error while loading menustrips properties|| USFMESSAGE: An Error has occurred while loading the menustrip properties.|| APPLICATION: Symphony Version 2|| ATTENDANCENO: || PATIENTID: || PCNAME: IT0089454|| SERVERNAME: ABB_ACCSQL_DB|| LOGGEDUSER: guhed|| SITE: Aneurin Bevan Health Board|| BUILDNO: 2.39.1.18|| OS:  Version 6.2 Build 9200 || DBTYPE: || DBVERSION: 2.39.1|| MDACVERSION: 10.0||

Our desktops engineer went back to site and reinstalled Symphony and they were then able to log in to Symphony. 

Are you able to advise why installing the RISP client caused this and what steps we can take to mitigate this from happening again as the project has now been placed on hold and we still have the other half of ED to do and all our minor injury units.",07/07/2026 09:34:54,Acute Care Symphony Support Level 1,Sheree Chadwick,Symphony,07/07/2026 09:34:53,35,,CS1799105,18245.0,75845.0,"5 hrs, 4 mins","21 hrs, 4 mins",Other,DAD / HL7 / interface messaging
CS1799308,Mid Yorkshire Teaching NHS Trust,3 - Medium,17/06/2026 09:16:54,Closed,Postcode finder not working again - GBG Loqate,The postcode finder is not working again. Please can this be looked at as a matter of urgency please? This has happened again even though we were told this wouldn't happen again.,02/07/2026 14:13:28,Acute Care Symphony Support Level 1,Sheree Chadwick,Symphony,18/06/2026 14:12:33,18,,CS1799308,8129.0,8129.0,"2 hrs, 15 mins","2 hrs, 15 mins",Other,
CS1799617,North Cumbria Integrated Care NHS Foundation Trust,3 - Medium,17/06/2026 12:44:36,Closed,Slow performance ,"Very slow performance at Keswick and Penrith UTC's, 30+ minutes to log on and 5+ minutes to complete actions. No error messages.",18/06/2026 12:35:50,Acute Care Symphony Support Level 1,Shazad Ishaque,Symphony,18/06/2026 12:35:49,13,,,,,,,Performance & Availability / Performance,
CS1799950,Norfolk and Norwich University Hospitals NHS Foundation Trust,3 - Medium,18/06/2026 05:09:57,Closed,Symphony DAD Interface will not start after Windows Updates,Symphony DAD Interface will not start after installing June 2026 Windows Updates,22/06/2026 08:54:57,Acute Care Symphony Support Level 1,Gareth Evans,Symphony - DAD,18/06/2026 10:42:29,14,,,,,,,Other,DAD / HL7 / interface messaging
CS1800403,Brighton And Sussex University Hospitals NHS Trust,3 - Medium,18/06/2026 14:09:33,Closed,Audit,"
Please could you do an audit trail of access by a Noah Hendricks for me please, if possible today? I have run the audit report but it shows no more data after 25th March and I'm not sure why? Any information you could provide would be great.

",02/07/2026 14:11:29,Acute Care Symphony Support Level 1,Sheree Chadwick,Symphony,18/06/2026 14:11:27,8,,CS1800403,114.0,114.0,1 mins,1 mins,Other,Audit / IG / access investigation
CS1800444,Swansea Bay University Health Board,3 - Medium,18/06/2026 14:34:57,Closed,Omnicelle and MPI DAD messages queuing,Omnicelle and MPI DAD messages queuing. Please can DAD be restarted,02/07/2026 15:49:26,Acute Care Symphony Support Level 1,Konrad Siddons,Symphony,18/06/2026 15:47:39,7,,CS1800444,4362.0,4362.0,"1 hrs, 12 mins","1 hrs, 12 mins",Other,DAD / HL7 / interface messaging
CS1800754,Mid Yorkshire Teaching NHS Trust,3 - Medium,19/06/2026 10:12:21,Closed,Postcode finder not working again,We had this issue on Wednesday when the postcoder finder was not working and Sheree resolved this. Can this be looked at again as it isnt working again?,03/07/2026 14:55:27,Acute Care Symphony Support Level 1,Gareth Evans,Symphony,19/06/2026 14:54:47,16,,CS1800754,5187.0,5187.0,"1 hrs, 26 mins","1 hrs, 26 mins",Other,DAD / HL7 / interface messaging
CS1802995,Swansea Bay University Health Board,3 - Medium,24/06/2026 13:49:29,Closed,Omnicell and MPI DAD messages queued,Omnicell and MPI DAD messages queued. Please can DAD be restarted,10/07/2026 15:43:27,Acute Care Symphony Support Level 1,Shazad Ishaque,Symphony,26/06/2026 15:41:31,27,,CS1802995,65076.0,176676.0,"18 hrs, 4 mins","2 days, 1 hrs, 4 mins",Other,DAD / HL7 / interface messaging
CS1803006,Isle Of Wight NHS Trust,3 - Medium,24/06/2026 14:01:41,Closed,System slow and some sort of error message,"Logged by Louis Ortega. System is running slow. One of Louis' colleagues saw an error message 'unable to connect to 3rd party' but we don't know where that was coming.

Looks like the slowness has happened to everyone in reception. We don't know about the rest of the trust. But only one PC has the error message.

We don't know whether IT have changed anything.

It's been going on about an hour.

St Mary's Hospital 01983 822099 extension 3649",08/07/2026 14:19:26,Acute Care Symphony Support Level 1,Gareth Evans,Symphony,24/06/2026 14:17:49,9,,CS1803006,968.0,968.0,16 mins,16 mins,Other,DAD / HL7 / interface messaging
CS1803228,Kent Community Health NHS Foundation Trust,3 - Medium,25/06/2026 08:22:42,Closed,Batch printing error,"We raised a similar call a few weeks ago on CS1791632 where we were advised to try reinstalling. 
We ended up swapping out the entire computer and installing Symphony from scratch it has been working for a while but now receiving the same error when trying to trigger the batch print

DATETIME: 24-Jun-2026 16:28:02|| DESCRIPTION: Type mismatch|| SOURCE: FWSelectPrintJobs|| COMPONENT: FWSelectPrintJobs|| ERRORNO: 13|| PROCEDURE: SelectPrintJobs.PopulateForAvailableJobs|| CODEBLOCK: || USFMESSAGE: || APPLICATION: Symphony BatchPrinting|| ATTENDANCENO: || PATIENTID: || PCNAME: KCHT7032496|| SERVERNAME: KCHTGHPRDSQL02\SYMPHONY|| LOGGEDUSER: SWalker|| SITE: Eastern & Coastal Kent CS|| BUILDNO: || OS: Version 6.2 Build 9200 || DBTYPE: || DBVERSION: 3.1.1|| MDACVERSION: ||",13/07/2026 09:10:57,Acute Care Symphony Support Level 1,Shazad Ishaque,Symphony,30/06/2026 11:51:16,21,,CS1803228,111807.0,198207.0,"1 days, 7 hrs, 3 mins","2 days, 7 hrs, 3 mins",Other,DAD / HL7 / interface messaging
CS1803612,Bedford Hospital NHS Trust,3 - Medium,25/06/2026 11:23:42,Closed,Dischage does not go through to IPM for B074955,"Dischage does not go through to IPM for B074955. There was an open A&E episode on 19.03.25, which prevented the discharge of the patient from IPM . We have manually dichotomised the patient on Symptomy, but nothing is updating the IPM. We had our devs looking into this and shared their findings below
""So there is an A03 discharge from Symphony, which has gone through successfully. However, there have been multiple A08 discharge update messages that have failed, as IPM cannot locate the ED attendance. I have resent the A03, which did go through to IPM, but it has had no effect on adding the discharge.""

Could you please resolve this issue",24/07/2026 06:01:27,Acute Care Symphony Support Level 1,Shazad Ishaque,Symphony,10/07/2026 05:59:29,17,,CS1803612,48904.0,106504.0,"13 hrs, 35 mins","1 days, 5 hrs, 35 mins",Other,DAD / HL7 / interface messaging
CS1803868,Mid Yorkshire Teaching NHS Trust,3 - Medium,25/06/2026 14:37:08,Closed,Bed Manager tracking grid,We seem to have an issue with historical attendances since showing in the backend of the Bed Manager module. Please can someone look at this and see if the script is still running as expected to removed  old attendances? We changed this to any attendances over a week. But may need to change to less than this as this is slowing down Bed Manager module vastly. Users are complaining about speed and being able to complete their work.,01/07/2026 10:22:57,Acute Care Symphony Support Level 1,Sheree Chadwick,Symphony,26/06/2026 15:37:17,19,,CS1803868,22680.0,80280.0,"6 hrs, 18 mins","22 hrs, 18 mins",Other,Performance / outage / errors
CS1804949,South Tees Hospitals NHS Foundation Trust,3 - Medium,29/06/2026 08:50:58,Closed,Low disk space,"The DB's on Symphony Test have pushed the disk to less than 10% capacity (STAS820 & STAS821 S:\ drives). Can something be done to shrink these? More specifically, the EMIS_EIE_SouthTees_Upgrade_Primary.mdf takes up the majority of space.",13/07/2026 11:40:34,Acute Care Symphony Support Level 2,Carlos Berrios,Symphony,10/07/2026 17:26:56,29,,CS1804949,190326.0,481114.0,"2 days, 4 hrs, 52 mins","5 days, 13 hrs, 38 mins",Other,
CS1805158,Northern Care Alliance NHS Foundation Trust,3 - Medium,29/06/2026 10:57:36,Closed,Management plans second stage not updating the first stage,"When users enter a second Management Plan for a patient, it should update the first but instead it's creating  a second management plan.

EG patient number 03989793 is on the tracking grid right now.

(Management plan is a DEP). This seems to have started over the weekend; probably Sunday.",15/07/2026 10:59:28,Acute Care Symphony Support Level 1,Gareth Evans,Symphony,01/07/2026 10:57:56,13,,CS1805158,56357.0,171557.0,"15 hrs, 39 mins","1 days, 23 hrs, 39 mins",Other,DAD / HL7 / interface messaging
CS1805273,Swansea Bay University Health Board,3 - Medium,29/06/2026 11:54:32,Closed,MPI DAD outbound messages queuing,"MPI DAD outbound messages queuing, users report processing delays when creating new episode. Not sure if DAD restart is needed?",14/07/2026 08:51:27,Acute Care Symphony Support Level 1,Shazad Ishaque,Symphony,30/06/2026 08:50:51,20,,CS1805273,9086.0,9086.0,"2 hrs, 31 mins","2 hrs, 31 mins",Other,DAD / HL7 / interface messaging
CS1805483,Swansea Bay University Health Board,3 - Medium,29/06/2026 13:13:21,Closed,Users unable to log in via Remote app,"Users unable to log in via Remote app, users have been using system earlier today but now receiving error messages (screenshots attached). Users unable to book patients in, causing delays. Users em150091 and so001811",15/07/2026 11:25:27,Acute Care Symphony Support Level 1,Gareth Evans,Symphony,01/07/2026 11:23:49,57,,CS1805483,25357.0,81157.0,"7 hrs, 2 mins","22 hrs, 32 mins",Defects & Errors / Error Messages,
CS1806086,Children's Health Ireland,3 - Medium,30/06/2026 09:58:59,On hold,Batch printing not working,Batch printing is not working. they are getting error message when they select add. when you click ok on error message the next page appears but there are no print jobs to add. screen shots attached.,03/08/2026 00:19:28,Acute Care Symphony Support Level 1,Gareth Evans,Symphony - Printed Output,,40,,,,,,,Other,DAD / HL7 / interface messaging
CS1806507,North Cumbria Integrated Care NHS Foundation Trust,3 - Medium,30/06/2026 14:10:02,Closed,Symphony performance extremely slow,"Generally slow from logging on to all types of actions, reported across sites.",02/07/2026 13:17:03,Acute Care Symphony Support Level 1,Shazad Ishaque,Symphony,02/07/2026 13:17:01,19,,,,,,,Performance & Availability / Performance,
CS1806739,Health Service Executive,3 - Medium,30/06/2026 16:59:17,Closed,Test iPMS number not coming over to test Symphony,Could you please check the test server is running as Anne is trying to put up test patients and they are not carrying over from Test IPMS to test Symphony ,10/07/2026 10:41:33,Acute Care Symphony Support Level 1,Gareth Evans,Symphony,30/06/2026 17:00:35,4,,CS1806739,43.0,78.0,,1 mins,Other,DAD / HL7 / interface messaging
CS1806923,Swansea Bay University Health Board,3 - Medium,01/07/2026 10:00:09,Closed,PMI number not created for patient,"PMI number not created for patient who attended yesterday 30/6/26. NMIU-26-025946-1 & 2.
When in Patient details screen and selecting 'Close', receiving error message when sending data to Pas (attached). Had a look at DAD outbound messages and there's an A28 queued for MPI from yesterday for this patient.",15/07/2026 15:57:30,Acute Care Symphony Support Level 1,Shazad Ishaque,Symphony,01/07/2026 15:56:50,14,,CS1806923,21401.0,21401.0,"5 hrs, 56 mins","5 hrs, 56 mins",Other,DAD / HL7 / interface messaging
CS1807258,North West Anglia NHS Foundation Trust,3 - Medium,01/07/2026 13:21:21,Closed,restart dad/iis/jboss,"Afternoon,
usual thing that takes hours for someone to complain to us to log with you.....
when you get a chance can you please jump on and restart the things - no SCR/CPIS and delays attending (where it times out)
thanks very much",01/07/2026 15:33:13,Acute Care Symphony Support Level 1,Gareth Evans,Symphony,01/07/2026 14:55:42,16,,CS1807258,2606.0,2606.0,43 mins,43 mins,Other,DAD / HL7 / interface messaging
CS1807531,Norfolk and Norwich University Hospitals NHS Foundation Trust,3 - Medium,01/07/2026 18:19:34,Closed,Full Audit of access to this patients records,"URGENT - GDPR potential breach - Please provide a detailed audit log, including all access to the Patient 2286610 Loralei Atkin and their care over the past year. This should include any view access made, and any screens that might have shown care episodes for this patient.

The audit must include the staff login ID, full name, role, date and time of access, what data was accessed (or if not possible the screen access and what details might be on that screen).

This request was originally made through the account manager Thomas Jennings who was arranging a support person to assist in May",20/07/2026 14:55:28,Acute Care Symphony Support Level 1,Shazad Ishaque,Symphony,06/07/2026 14:54:56,15,,CS1807531,78896.0,419722.0,"21 hrs, 54 mins","4 days, 20 hrs, 35 mins",Other,Audit / IG / access investigation
CS1807735,Northampton General Hospital NHS Trust,3 - Medium,02/07/2026 10:28:57,Closed,Historical documents not in midas folder,"Trust is trying to migrate Midas documents to their new system, but not finding them in the Midas folder. For Opthamology.

Oye is going to send screenshots in response to this.

Oye is 077 2105 7381",30/07/2026 11:35:27,Acute Care Symphony Support Level 1,Gareth Evans,Symphony,16/07/2026 11:34:22,22,,CS1807735,6007.0,6007.0,"1 hrs, 40 mins","1 hrs, 40 mins",Other,DAD / HL7 / interface messaging
CS1807819,Northern Lincolnshire And Goole NHS Foundation Trust,3 - Medium,02/07/2026 11:09:33,On hold,Symphony DEP Config access,"We have threee new System Administrators in our team who have been given access to Symphony. They are okay with opening and using Stand Alone Patient Merge but when trying to open DEP Config it is taking hours and then when it does open all the DEPs are uncollapsed.

Do you know why this would be happening?",29/07/2026 02:44:28,Acute Care Symphony Support Level 2,Sheree Chadwick,Symphony,,75,,,,,,,Other,Audit / IG / access investigation
CS1808032,Health Service Executive,3 - Medium,02/07/2026 13:19:09,Closed,CHB ED OUT-PATIENT: is DAD running on test?,"Could you check the test server as I have put the below test patient up on test symphony and Ray is not receiving any messages back to the Test IPMs system please 

(forwarded message says: Can you please register the below patient on the test Symphony. MRN is 813169)
",06/07/2026 14:45:07,Acute Care Symphony Support Level 1,Gareth Evans,Symphony,03/07/2026 11:17:34,11,,CS1808032,2293.0,2293.0,38 mins,38 mins,Other,DAD / HL7 / interface messaging
